eval_id,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer
arc_agi_2,arc_agi_2:0119:gpt_5_nano_low,GPT-5 Nano (Low),gpt-5-nano-low,GPT-5 Nano (Low),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0120:gpt_5_nano_minimal,GPT-5 Nano (Minimal),,GPT-5 Nano (Minimal),unmatched,qa_passed,high,OpenAI,2025-08-07,,unknown,minimal,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Minimal tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0121:hierarchical_reasoning_model_hrm,Hierarchical Reasoning Model (HRM),,Hierarchical Reasoning Model (HRM),excluded,qa_passed,high,Bespoke,2025-08-07,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Research/system baseline, not a mapped llm_chess model row.",,published_mapping_review
arc_agi_2,arc_agi_2:0122:grok_4_refine,Grok 4 (Refine.),,Grok 4 (Refine.),ambiguous,qa_passed,low,J. Berman,2025-08-07,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Refine. is a benchmark system/config rather than a plain llm_chess player id. AUTHOR is the only field distinguishing this row from the adjacent arc_agi_2:0097 Grok 4 (Refine.) row, and provider_or_family previously carried that row's 'E. Pang' value by copy error.",Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0123:grok_4_refine,Grok 4 (Refine.),,Grok 4 (Refine.),ambiguous,qa_passed,low,E. Pang,2025-08-07,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Refine. is a benchmark system/config rather than a plain llm_chess player id.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0124:qwen3_235b_a22b_instruct_25_07,Qwen3-235b-a22b Instruct (25/07),,Qwen3-235b-a22b Instruct (25/07),unmatched,qa_passed,high,Alibaba,2025-07-25,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching Qwen3 235B row exists in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0125:grok_4_thinking,Grok 4 (Thinking),,Grok 4 (Thinking),ambiguous,qa_passed,low,xAI,2025-07-09,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The ARC label does not specify whether this is the fast or 4.20 reasoning variant in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0126:gemini_2_5_pro_thinking_1k,Gemini 2.5 Pro (Thinking 1K),,Gemini 2.5 Pro (Thinking 1K),ambiguous,qa_passed,low,Google,2025-06-17,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0127:gemini_2_5_pro_thinking_8k,Gemini 2.5 Pro (Thinking 8K),,Gemini 2.5 Pro (Thinking 8K),ambiguous,qa_passed,low,Google,2025-06-17,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0128:gemini_2_5_pro_thinking_16k,Gemini 2.5 Pro (Thinking 16K),,Gemini 2.5 Pro (Thinking 16K),ambiguous,qa_passed,low,Google,2025-06-17,,reasoning_or_configured,16k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0129:gemini_2_5_pro_thinking_32k,Gemini 2.5 Pro (Thinking 32K),,Gemini 2.5 Pro (Thinking 32K),ambiguous,qa_passed,low,Google,2025-06-17,,reasoning_or_configured,32k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0130:o3_pro_low,o3-Pro (Low),,o3-Pro (Low),unmatched,qa_passed,high,OpenAI,2025-06-10,,reasoning_or_configured,low,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0131:o3_pro_medium,o3-Pro (Medium),,o3-Pro (Medium),unmatched,qa_passed,high,OpenAI,2025-06-10,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0132:o3_pro_high,o3-Pro (High),,o3-Pro (High),unmatched,qa_passed,high,OpenAI,2025-06-10,,reasoning_or_configured,high,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0133:magistral_small,Magistral Small,magistral-small,Magistral Small,alias,qa_passed,high,Mistral,2025-06-10,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0134:magistral_medium,Magistral Medium,,Magistral Medium,unmatched,qa_passed,high,Mistral,2025-06-10,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching Magistral Medium row exists in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0135:magistral_medium_thinking,Magistral Medium (Thinking),,Magistral Medium (Thinking),unmatched,qa_passed,high,Mistral,2025-06-10,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching Magistral Medium reasoning row exists in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0136:deepseek_r1_05_28,Deepseek R1 (05/28),deepseek-r1-0528,Deepseek R1 (05/28),alias,qa_passed,high,Deepseek,2025-05-28,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Date-specific llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0137:codex_mini_latest,Codex Mini (Latest),,Codex Mini (Latest),ambiguous,qa_passed,low,OpenAI,2025-05-23,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Version and effort are under-specified against the current llm_chess codex-mini ladder.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0138:gemini_2_5_flash_preview,Gemini 2.5 Flash (Preview),,Gemini 2.5 Flash (Preview),ambiguous,qa_passed,low,Google,2025-05-20,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview axis is distinct and not proven equivalent to the stored llm_chess row.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0139:gemini_2_5_flash_preview_thinking_1k,Gemini 2.5 Flash (Preview) (Thinking 1K),,Gemini 2.5 Flash (Preview) (Thinking 1K),ambiguous,qa_passed,low,Google,2025-05-20,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0140:gemini_2_5_flash_preview_thinking_8k,Gemini 2.5 Flash (Preview) (Thinking 8K),,Gemini 2.5 Flash (Preview) (Thinking 8K),ambiguous,qa_passed,low,Google,2025-05-20,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0141:gemini_2_5_flash_preview_thinking_16k,Gemini 2.5 Flash (Preview) (Thinking 16K),,Gemini 2.5 Flash (Preview) (Thinking 16K),ambiguous,qa_passed,low,Google,2025-05-20,,reasoning_or_configured,16k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0142:gemini_2_5_flash_preview_thinking_24k,Gemini 2.5 Flash (Preview) (Thinking 24K),,Gemini 2.5 Flash (Preview) (Thinking 24K),ambiguous,qa_passed,low,Google,2025-05-20,,reasoning_or_configured,24k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0143:claude_sonnet_4,Claude Sonnet 4,claude-sonnet-4,Claude Sonnet 4,alias,qa_passed,high,Anthropic,2025-05-14,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0144:claude_sonnet_4_thinking_1k,Claude Sonnet 4 (Thinking 1K),,Claude Sonnet 4 (Thinking 1K),ambiguous,qa_passed,low,Anthropic,2025-05-14,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0145:claude_sonnet_4_thinking_8k,Claude Sonnet 4 (Thinking 8K),,Claude Sonnet 4 (Thinking 8K),ambiguous,qa_passed,low,Anthropic,2025-05-14,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0146:claude_sonnet_4_thinking_16k,Claude Sonnet 4 (Thinking 16K),claude-sonnet-4_thinking_16000,Claude Sonnet 4 (Thinking 16K),alias,qa_passed,high,Anthropic,2025-05-14,,reasoning_or_configured,16k,reasoning,thinking_16000,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,16K thinking row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0147:claude_opus_4_thinking_16k,Claude Opus 4 (Thinking 16K),claude-opus-4_thinking_16000,Claude Opus 4 (Thinking 16K),alias,qa_passed,high,Anthropic,2025-05-14,,reasoning_or_configured,16k,reasoning,thinking_16000,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,16K thinking row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0148:claude_opus_4_thinking_8k,Claude Opus 4 (Thinking 8K),,Claude Opus 4 (Thinking 8K),ambiguous,qa_passed,low,Anthropic,2025-05-14,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0149:claude_opus_4_thinking_1k,Claude Opus 4 (Thinking 1K),,Claude Opus 4 (Thinking 1K),ambiguous,qa_passed,low,Anthropic,2025-05-14,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0150:claude_opus_4,Claude Opus 4,claude-opus-4,Claude Opus 4,alias,qa_passed,high,Anthropic,2025-05-14,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0151:o3_low,o3 (Low),o3-low,o3 (Low),alias,qa_passed,high,OpenAI,2025-04-16,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0152:o3_medium,o3 (Medium),o3-medium,o3 (Medium),alias,qa_passed,high,OpenAI,2025-04-16,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0153:o3_high,o3 (High),o3-medium,o3 (High),alias,reviewed_2026_07_reasoning_rule,high,OpenAI,2025-04-16,,reasoning_or_configured,high,reasoning,medium,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"ARC states High. elo_refined.csv o3 tiers are low and medium only, so clause 3 substitutes the highest available tier, o3-medium.","Effort conflict: the ARC run is High and the LLM Chess run is -medium. No o3-high run exists, so the two efforts do not agree.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0154:o4_mini_low,o4-mini (Low),o4-mini-low,o4-mini (Low),alias,qa_passed,high,OpenAI,2025-04-16,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0155:o4_mini_medium,o4-mini (Medium),o4-mini-medium,o4-mini (Medium),alias,qa_passed,high,OpenAI,2025-04-16,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0156:o4_mini_high,o4-mini (High),o4-mini-high,o4-mini (High),alias,qa_passed,high,OpenAI,2025-04-16,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0157:gpt_4_1_nano,GPT-4.1-Nano,gpt-4.1-nano,GPT-4.1-Nano,alias,qa_passed,high,OpenAI,2025-04-14,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0158:gpt_4_1_mini,GPT-4.1-Mini,gpt-4.1-mini,GPT-4.1-Mini,alias,qa_passed,high,OpenAI,2025-04-14,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0159:gpt_4_1,GPT-4.1,gpt-4.1,GPT-4.1,alias,qa_passed,high,OpenAI,2025-04-14,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0160:llama_4_maverick,Llama 4 Maverick,llama-4-maverick-17b-128e-instruct,Llama 4 Maverick,variant-compatible,qa_passed,medium,Meta,2025-04-05,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Only one current Maverick family row exists, but the ARC label omits the instruct/config suffix.",,published_mapping_review
arc_agi_2,arc_agi_2:0161:llama_4_scout,Llama 4 Scout,,Llama 4 Scout,ambiguous,qa_passed,low,Meta,2025-04-05,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Two current Scout-family rows exist in llm_chess; keep the mapping ambiguous.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0162:gpt_4_5,GPT-4.5,,GPT-4.5,ambiguous,qa_passed,low,OpenAI,2025-02-27,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The current llm_chess row is preview-suffixed and should not be collapsed automatically.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0163:claude_3_7,Claude 3.7,claude-3-7-sonnet,Claude 3.7,variant-compatible,qa_passed,medium,Anthropic,2025-02-24,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Current llm_chess family only exposes the Sonnet row; ARC label is family shorthand.,,published_mapping_review
arc_agi_2,arc_agi_2:0164:claude_3_7_16k,Claude 3.7 (16K),,Claude 3.7 (16K),ambiguous,qa_passed,low,Anthropic,2025-02-24,,unknown,16k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Current llm_chess thinking rows are 1024/2048/5000/10000; 16K is not exact.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0165:claude_3_7_1k,Claude 3.7 (1K),claude-3-7-sonnet_thinking_1024,Claude 3.7 (1K),variant-compatible,qa_passed,medium,Anthropic,2025-02-24,,unknown,1k,reasoning,thinking_1024,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,1K ARC budget is compatible with the 1024-token llm_chess reasoning row.,,published_mapping_review
arc_agi_2,arc_agi_2:0166:claude_3_7_8k,Claude 3.7 (8K),,Claude 3.7 (8K),ambiguous,qa_passed,low,Anthropic,2025-02-24,,unknown,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Current llm_chess thinking rows are 1024/2048/5000/10000; 8K is not exact.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0167:grok_3,Grok 3,,Grok 3,ambiguous,qa_passed,low,xAI,2025-02-19,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Beta axis is present in llm_chess and the ARC label does not resolve it.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0168:grok_3_mini_low,Grok 3 Mini (Low),,Grok 3 Mini (Low),ambiguous,qa_passed,low,xAI,2025-02-19,,reasoning_or_configured,low,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Both beta and non-beta low rows exist in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0169:gemini_2_5_pro_preview,Gemini 2.5 Pro (Preview),,Gemini 2.5 Pro (Preview),ambiguous,qa_passed,low,Google,2025-02-19,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Two dated preview rows exist in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0170:gemini_2_5_pro_preview_thinking_1k,"Gemini 2.5 Pro (Preview, Thinking 1K)",,"Gemini 2.5 Pro (Preview, Thinking 1K)",ambiguous,qa_passed,low,Google,2025-02-19,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview/reasoning-budget combination is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0171:gemini_1_5_pro,Gemini 1.5 Pro,gemini-1.5-pro-preview,Gemini 1.5 Pro,variant-compatible,qa_passed,medium,Google,2025-02-15,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Family matches, but the llm_chess row retains the preview suffix.",,published_mapping_review
arc_agi_2,arc_agi_2:0172:gemini_2_0_flash,Gemini 2.0 Flash,,Gemini 2.0 Flash,ambiguous,qa_passed,low,Google,2025-02-02,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Multiple 2.0 Flash rows exist in llm_chess and the ARC label is under-specified.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0173:o3_mini_low,o3-mini (Low),o3-mini-low,o3-mini (Low),alias,qa_passed,high,OpenAI,2025-01-31,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0174:o3_mini_medium,o3-mini (Medium),o3-mini-medium,o3-mini (Medium),alias,qa_passed,high,OpenAI,2025-01-31,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0175:o3_mini_high,o3-mini (High),o3-mini-high,o3-mini (High),alias,qa_passed,high,OpenAI,2025-01-31,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0176:deepseek_r1,Deepseek R1,deepseek-r1,Deepseek R1,alias,qa_passed,high,Deepseek,2025-01-22,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0177:o3_preview_low_1,"o3 (Preview, Low) ¹",,"o3 (Preview, Low) ¹",ambiguous,qa_passed,low,OpenAI,2024-12-20,,reasoning_or_configured,low,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Preview axis is distinct and should not be collapsed onto plain o3-low.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0178:gpt_4o,GPT-4o,gpt-4o-2024-11-20,GPT-4o,alias,qa_passed,medium,OpenAI,2024-11-20,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; model_identity_review; llm_chess_inventory,The ARC release clue matches the dated llm_chess GPT-4o row exactly.,,published_mapping_review
arc_agi_2,arc_agi_2:0179:architects,ARChitects,,ARChitects,excluded,qa_passed,high,ARC Prize 2024,2024-11-03,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"System-level benchmark entry, not a plain llm_chess model identity.",,published_mapping_review
arc_agi_2,arc_agi_2:0180:nvarc,NVARC,,NVARC,excluded,qa_passed,high,ARC Prize 2025,2024-11-03,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"System-level benchmark entry, not a plain llm_chess model identity.",,published_mapping_review
arc_agi_2,arc_agi_2:0181:o1_mini,o1-mini,o1-mini,o1-mini,alias,qa_passed,high,OpenAI,2024-09-12,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0182:gpt_4o_mini,GPT-4o-mini,gpt-4o-mini,GPT-4o-mini,alias,qa_passed,high,OpenAI,2024-07-18,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0183:icecuber,Icecuber,,Icecuber,excluded,qa_passed,high,ARC Prize 2024,2023-11-03,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"System-level benchmark entry, not a plain llm_chess model identity.",,published_mapping_review
arc_agi_2,arc_agi_2:0184:human_panel,Human Panel,,Human Panel,excluded,qa_passed,high,Human,,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Human baseline row.,,published_mapping_review
arc_agi_2,arc_agi_2:0185:avg_mturker,Avg. Mturker,,Avg. Mturker,excluded,qa_passed,high,Human,,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Human baseline row.,,published_mapping_review
arc_agi_2,arc_agi_2:0186:stem_grad,Stem Grad,,Stem Grad,excluded,qa_passed,high,Human,,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Human baseline row.,,published_mapping_review
